taxon	min	max
11	0.5608789478653445	0.5608789478653445
14	0.748453533729163	0.748453533729163
19	0.030310427459446246	0.030310427459446246
23	0.06434993961732663	0.06434993961732663
24	0.14311914752065194	0.14311914752065194
29	1.7670080475838064	1.7670080475838064
39	4.12783069943907	4.12783069943907
1	0.2172549157975393	0.2172549157975393
2	1.9504598702598124	1.9504598702598124
3	1.8331419239406266	1.8331419239406266
4	0.5260110566919846	0.5260110566919846
71	2.6725409474825756	2.6725409474825756
8	1.5406805809264807	1.5406805809264807
9	1.0766670004628096	1.0766670004628096
44	1.879073159441703	1.879073159441703
51	0.9870477983313204	0.9870477983313204
10	0.27072074639388827	0.27072074639388827
12	0.6461667062090174	0.6461667062090174
15	1.3093377736322127	1.3093377736322127
37	9.482145678318975	9.482145678318975
38	6.234817109762268	6.234817109762268
52	3.1613438356402037	3.1613438356402037
53	3.4364858155070106	3.4364858155070106
55	0.9243188763095782	0.9243188763095782
56	4.248402772260656	4.248402772260656
57	1.004250334977128	1.004250334977128
60	4.765587237283074	4.765587237283074
63	4.540687359925717	4.540687359925717
65	3.422517767757874	3.422517767757874
t41_2	0	0
t8_1	0	0
t17_1	0	0
t28_1	0	0
t39_1	0	0
t35_1	0	0
t5_1	0	0
t6_1	0	0
t3_1	0	0
t4_2	0	0
t12_1	0	0
t44_1	0	0
t37_1	0	0
t42_1	0	0
t40_1	0	0
t38_1	0	0
t2_1	0	0
t1_1	0	0
t14_1	0	0
t7_1	0	0
t9_1	0	0
t21_1	0	0
t20_2	0	0
t29_1	0	0
t11_1	0	0
t11_2	0	0
t41_1	0	0
t43_1	0	0
t22_1	0	0
t4_1	0	0
t20_1	0	0
t62_1	0	0
t65_1	0	0
t66_1	0	0
t69_1	0	0
t83_1	0	0
