taxon	min	max
16	0.08448837493070371	0.08448837493070371
35	0.02237715617173759	0.02237715617173759
37	0.13738648974470938	0.13738648974470938
124	0.6083236514506148	0.6083236514506148
40	0.023644614125822475	0.023644614125822475
44	0.09877361714728229	0.09877361714728229
48	0.07090996561356713	0.07090996561356713
113	0.27272209400163505	0.27272209400163505
60	2.6318375605621105	2.6318375605621105
1	0.25362613933826383	0.25362613933826383
140	4.462755160742951	4.462755160742951
142	3.589986843825736	3.589986843825736
141	4.12016819933263	4.12016819933263
4	0.012014741245856969	0.012014741245856969
147	4.025174949144621	4.025174949144621
149	2.879634373021279	2.879634373021279
6	0.36266804322716184	0.36266804322716184
7	1.0992211293051706	1.0992211293051706
110	2.249051216879764	2.249051216879764
9	1.4136307477929195	1.4136307477929195
85	1.1980639390494152	1.1980639390494152
13	1.6133705118462713	1.6133705118462713
151	2.496556517924793	2.496556517924793
14	1.224379107164169	1.224379107164169
17	0.7936955413524798	0.7936955413524798
143	2.7343375569329598	2.7343375569329598
18	2.1798298669004956	2.1798298669004956
19	0.7643914052271257	0.7643914052271257
134	1.6388284995412734	1.6388284995412734
20	0.762101550277543	0.762101550277543
22	1.449421935530045	1.449421935530045
25	1.2600808261538368	1.2600808261538368
26	0.024648984878791975	0.024648984878791975
29	1.4357382603446294	1.4357382603446294
32	0.4840091126676055	0.4840091126676055
34	0.12832649969223894	0.12832649969223894
36	1.6030595041321591	1.6030595041321591
43	1.1873439060146396	1.1873439060146396
45	0.45322132537936544	0.45322132537936544
118	6.353697112865245	6.353697112865245
119	3.3280401771931682	3.3280401771931682
47	1.2780933813072344	1.2780933813072344
49	3.631037902485379	3.631037902485379
102	12.48878803632533	12.48878803632533
103	7.8500105034574545	7.8500105034574545
104	4.72266085763294	4.72266085763294
50	2.1672143993935356	2.1672143993935356
52	3.214265773993436	3.214265773993436
54	1.0746840733000487	1.0746840733000487
99	1.5453887547701246	1.5453887547701246
75	2.5285453272460154	2.5285453272460154
79	11.080758842322858	11.080758842322858
80	8.597968064206759	8.597968064206759
83	1.8447958313445492	1.8447958313445492
88	6.296966423162033	6.296966423162033
90	2.805108416193474	2.805108416193474
91	2.9074378471783513	2.9074378471783513
94	6.009964674652254	6.009964674652254
95	4.988464282652063	4.988464282652063
96	4.092648566214883	4.092648566214883
106	2.8517131320345004	2.8517131320345004
111	2.6164390140124962	2.6164390140124962
112	1.6189980620710192	1.6189980620710192
114	1.487803639809903	1.487803639809903
120	1.202418408449573	1.202418408449573
121	8.196478088379921	8.196478088379921
127	11.361331553603938	11.361331553603938
128	4.281386071201703	4.281386071201703
130	13.042518897648824	13.042518897648824
131	8.216174565797788	8.216174565797788
135	1.9851636747647015	1.9851636747647015
136	1.6250997065295776	1.6250997065295776
139	12.899635430071315	12.899635430071315
150	2.879823496575588	2.879823496575588
t67_1	0	0
t82_1	0	0
t34_1	0	0
t91_2	0	0
t116_1	0	0
t73_1	0	0
t10_1	0	0
t126_1	0	0
t79_1	0	0
t18_1	0	0
t35_1	0	0
t136_1	0	0
t19_1	0	0
t39_1	0	0
t69_1	0	0
t99_1	0	0
t37_1	0	0
t74_1	0	0
t144_2	0	0
t47_1	0	0
t2_1	0	0
t101_1	0	0
t88_1	0	0
t132_1	0	0
t97_1	0	0
t63_1	0	0
t46_1	0	0
t54_1	0	0
t140_1	0	0
t55_1	0	0
t4_1	0	0
t28_2	0	0
t135_1	0	0
t3_1	0	0
t127_1	0	0
t70_1	0	0
t102_1	0	0
t68_1	0	0
t139_2	0	0
t133_1	0	0
t93_1	0	0
t58_1	0	0
t90_1	0	0
t75_1	0	0
t25_1	0	0
t120_1	0	0
t7_1	0	0
t26_2	0	0
t108_1	0	0
t157_1	0	0
t91_1	0	0
t41_1	0	0
t144_1	0	0
t50_1	0	0
t20_1	0	0
t80_1	0	0
t28_1	0	0
t139_1	0	0
t26_1	0	0
t119_1	0	0
t48_1	0	0
t165_1	0	0
t176_1	0	0
t183_1	0	0
t188_1	0	0
t188_2	0	0
t193_1	0	0
t206_1	0	0
t218_1	0	0
t224_1	0	0
t233_1	0	0
t239_1	0	0
t264_1	0	0
t280_1	0	0
t287_1	0	0
t295_1	0	0
