taxon	min	max
7	1.1203493268524312	1.1203493268524312
21	0.10535482497659598	0.10535482497659598
27	0.39209048880994674	0.39209048880994674
125	2.4839376025733406	2.4839376025733406
50	1.3322747113750824	1.3322747113750824
127	7.870102781979619	7.870102781979619
69	11.410273796873772	11.410273796873772
115	0.9786967787710822	0.9786967787710822
1	1.5248690318460663	1.5248690318460663
111	2.7466111842074694	2.7466111842074694
112	2.287488802815832	2.287488802815832
9	0.8658012210604017	0.8658012210604017
123	3.481803148766289	3.481803148766289
124	2.2844162114019047	2.2844162114019047
10	0.06980052261058814	0.06980052261058814
12	4.039736190490158	4.039736190490158
13	1.9748185700691756	1.9748185700691756
14	3.0029680680883564	3.0029680680883564
15	1.7911365075859007	1.7911365075859007
17	0.646958083679348	0.646958083679348
92	5.388126637396025	5.388126637396025
18	2.7097921690072697	2.7097921690072697
20	4.657062257862522	4.657062257862522
24	1.403208499639612	1.403208499639612
25	1.9471322485870206	1.9471322485870206
26	1.7856238442975751	1.7856238442975751
28	0.3364937093236427	0.3364937093236427
29	1.3157342684215456	1.3157342684215456
130	4.922548611020711	4.922548611020711
30	0.2782004103873899	0.2782004103873899
31	0.6244160226446227	0.6244160226446227
34	7.310545871649536	7.310545871649536
35	4.205763709095773	4.205763709095773
36	1.3005750428242997	1.3005750428242997
40	1.8612202639942403	1.8612202639942403
42	0.9797469888367853	0.9797469888367853
98	6.387775355819183	6.387775355819183
99	1.0403793136338124	1.0403793136338124
45	0.18947443395878003	0.18947443395878003
82	2.189365005510016	2.189365005510016
83	0.8077881155187856	0.8077881155187856
46	0.08767485505730106	0.08767485505730106
47	4.746063765030319	4.746063765030319
95	0.4384818571510425	0.4384818571510425
49	2.1132741136004025	2.1132741136004025
93	1.9107579739655984	1.9107579739655984
113	1.2217467523555086	1.2217467523555086
57	1.5151339636833552	1.5151339636833552
58	6.830261045119602	6.830261045119602
70	10.889725174061288	10.889725174061288
73	7.2971592855924845	7.2971592855924845
74	5.1601678453919355	5.1601678453919355
76	3.828164456801448	3.828164456801448
80	1.3360778630652217	1.3360778630652217
84	0.9330641226459115	0.9330641226459115
87	6.916863069999114	6.916863069999114
88	5.960427275377144	5.960427275377144
89	2.4798097484251294	2.4798097484251294
90	1.3219262233571696	1.3219262233571696
96	7.908060257201009	7.908060257201009
100	6.492044539860506	6.492044539860506
102	0.957703998632881	0.957703998632881
109	5.240439300430793	5.240439300430793
121	2.8943164135321227	2.8943164135321227
122	1.108551430523665	1.108551430523665
128	8.50976601082838	8.50976601082838
129	7.268668608052285	7.268668608052285
131	10.53733546362398	10.53733546362398
132	4.165441063513051	4.165441063513051
135	2.3570626815923266	2.3570626815923266
t64_1	0	0
t119_1	0	0
t125_1	0	0
t104_1	0	0
t14_1	0	0
t67_1	0	0
t86_1	0	0
t131_1	0	0
t26_1	0	0
t88_1	0	0
t77_1	0	0
t102_1	0	0
t134_1	0	0
t78_1	0	0
t44_1	0	0
t159_2	0	0
t111_1	0	0
t144_1	0	0
t16_1	0	0
t42_1	0	0
t153_1	0	0
t39_1	0	0
t150_1	0	0
t92_1	0	0
t129_1	0	0
t50_1	0	0
t96_1	0	0
t82_1	0	0
t30_1	0	0
t27_1	0	0
t54_1	0	0
t7_1	0	0
t158_1	0	0
t19_1	0	0
t137_1	0	0
t94_1	0	0
t121_1	0	0
t99_1	0	0
t28_1	0	0
t45_1	0	0
t140_1	0	0
t17_1	0	0
t98_2	0	0
t145_1	0	0
t43_1	0	0
t81_1	0	0
t63_1	0	0
t13_2	0	0
t138_1	0	0
t36_1	0	0
t34_1	0	0
t159_1	0	0
t155_1	0	0
t98_1	0	0
t13_1	0	0
t65_1	0	0
t21_1	0	0
t6_1	0	0
t40_1	0	0
t52_1	0	0
t161_1	0	0
t184_1	0	0
t216_1	0	0
t237_1	0	0
t276_1	0	0
t281_1	0	0
t301_1	0	0
t316_1	0	0
